record_ID,units_sold
221128,32.0
221132,38.0
221133,123.0
221134,47.0
221135,32.0
221136,53.0
221137,24.0
221138,27.0
221140,38.0
221141,30.0
221142,26.0
221145,22.0
221146,27.0
221149,79.0
221150,84.0
221151,60.0
221152,24.0
221153,18.0
221154,36.0
221155,45.0
221156,25.0
221158,15.0
221159,17.0
221162,48.0
221163,53.0
221164,24.0
221166,28.0
221167,53.0
221168,47.0
221169,16.0
221170,20.0
221171,21.0
221172,112.0
221173,120.0
221174,68.0
221175,24.0
221176,26.0
221178,51.0
221179,61.0
221180,37.0
221181,22.0
221182,27.0
221183,43.0
221184,6.0
221186,14.0
221187,14.0
221191,19.0
221192,24.0
221196,48.0
221197,39.0
221198,15.0
221201,21.0
221202,12.0
221205,19.0
221206,151.0
221207,104.0
221208,73.0
221210,51.0
221211,55.0
221212,101.0
221216,179.0
221217,163.0
221218,94.0
221219,21.0
221220,18.0
221221,63.0
221222,51.0
221223,25.0
221224,15.0
221225,25.0
221226,58.0
221228,18.0
221232,119.0
221233,96.0
221234,49.0
221237,62.0
221238,73.0
221239,128.0
221240,19.0
221243,85.0
221244,276.0
221245,83.0
221248,65.0
221249,38.0
221250,13.0
221252,42.0
221253,59.0
221254,14.0
221256,70.0
221257,62.0
221258,30.0
221260,18.0
221261,44.0
221262,70.0
221263,15.0
221264,16.0
221265,17.0
221266,99.0
221267,87.0
221268,71.0
221269,24.0
221270,25.0
221271,44.0
221272,71.0
221273,33.0
221274,14.0
221275,31.0
221276,29.0
221277,7.0
221278,11.0
221280,12.0
221281,28.0
221282,22.0
221284,14.0
221285,28.0
221286,36.0
221287,14.0
221289,12.0
221290,50.0
221291,61.0
221292,21.0
221293,27.0
221294,38.0
221295,24.0
221297,19.0
221298,19.0
221299,6.0
221307,33.0
221311,86.0
221312,47.0
221313,30.0
221315,29.0
221316,40.0
221317,71.0
221319,60.0
221320,84.0
221321,55.0
221322,15.0
221324,41.0
221325,40.0
221326,16.0
221329,32.0
221331,8.0
221332,53.0
221333,31.0
221334,9.0
221335,26.0
221336,37.0
221337,8.0
221338,68.0
221339,76.0
221340,53.0
221341,20.0
221342,18.0
221343,40.0
221344,41.0
221345,26.0
221346,12.0
221347,18.0
221348,29.0
221351,11.0
221352,20.0
221353,196.0
221354,152.0
221355,96.0
221358,68.0
221359,91.0
221360,121.0
221363,24.0
221364,143.0
221365,271.0
221366,135.0
221367,29.0
221371,73.0
221372,67.0
221373,107.0
221375,27.0
221376,80.0
221378,21.0
221379,9.0
221381,9.0
221383,13.0
221384,30.0
221386,9.0
221388,64.0
221389,69.0
221390,23.0
221391,23.0
221392,82.0
221393,40.0
221399,91.0
221400,76.0
221401,43.0
221403,60.0
221404,61.0
221405,94.0
221409,71.0
221410,152.0
221411,53.0
221414,39.0
221415,39.0
221417,18.0
221419,53.0
221420,11.0
221422,130.0
221423,78.0
221424,38.0
221425,45.0
221426,50.0
221427,90.0
221429,88.0
221430,142.0
221431,76.0
221432,29.0
221433,20.0
221434,68.0
221435,41.0
221436,24.0
221438,26.0
221439,60.0
221440,5.0
221441,19.0
221444,13.0
221449,33.0
221452,10.0
221453,47.0
221454,28.0
221457,20.0
221459,38.0
221460,19.0
221462,21.0
221463,28.0
221464,71.0
221465,47.0
221466,15.0
221467,12.0
221469,115.0
221470,130.0
221471,79.0
221472,26.0
221473,24.0
221476,40.0
221477,43.0
221478,23.0
221480,33.0
221481,34.0
221485,23.0
221487,12.0
221488,22.0
221489,47.0
221490,43.0
221492,22.0
221493,17.0
221494,44.0
221495,84.0
221496,32.0
221498,11.0
221499,34.0
221500,34.0
221501,17.0
221504,178.0
221505,108.0
221506,30.0
221509,61.0
221510,74.0
221511,127.0
221514,22.0
221515,99.0
221516,194.0
221517,100.0
221518,14.0
221519,5.0
221520,63.0
221521,54.0
221522,18.0
221524,52.0
221525,59.0
221527,8.0
221530,133.0
221531,28.0
221532,6.0
221535,13.0
221536,46.0
221537,32.0
221538,11.0
221539,13.0
221540,10.0
221541,71.0
221542,81.0
221543,38.0
221544,10.0
221545,10.0
221547,56.0
221548,31.0
221549,20.0
221550,21.0
221551,21.0
221553,64.0
221554,42.0
221555,16.0
221556,14.0
221557,32.0
221558,46.0
221559,16.0
221560,15.0
221561,19.0
221562,75.0
221563,63.0
221564,43.0
221565,15.0
221566,13.0
221567,42.0
221568,52.0
221569,32.0
221571,22.0
221572,23.0
221574,12.0
221575,34.0
221576,33.0
221578,26.0
221579,60.0
221580,32.0
221583,55.0
221584,59.0
221585,38.0
221588,27.0
221589,29.0
221593,13.0
221594,9.0
221595,6.0
221596,12.0
221597,61.0
221598,50.0
221599,16.0
221600,20.0
221601,32.0
221602,33.0
221603,9.0
221604,9.0
221605,9.0
221606,58.0
221607,80.0
221608,38.0
221610,15.0
221611,31.0
221612,38.0
221613,18.0
221616,25.0
221617,9.0
221619,10.0
221620,68.0
221621,48.0
221622,36.0
221624,28.0
221625,33.0
221626,59.0
221629,22.0
221630,50.0
221631,88.0
221632,34.0
221633,41.0
221634,23.0
221639,64.0
221640,41.0
221641,29.0
221642,44.0
221643,54.0
221646,32.0
221647,90.0
221648,49.0
221651,35.0
221652,15.0
221656,13.0
221657,73.0
221658,40.0
221659,16.0
221661,32.0
221662,50.0
221663,59.0
221664,76.0
221665,132.0
221666,73.0
221669,35.0
221670,49.0
221671,18.0
221673,25.0
221674,29.0
221675,5.0
221676,12.0
221679,20.0
221680,17.0
221681,16.0
221682,28.0
221687,42.0
221688,63.0
221690,20.0
221691,42.0
221692,24.0
221695,40.0
221696,32.0
221697,8.0
221699,18.0
221701,57.0
221702,57.0
221703,31.0
221704,15.0
221705,14.0
221706,29.0
221707,29.0
221708,13.0
221711,17.0
221713,8.0
221715,37.0
221716,39.0
221717,19.0
221718,12.0
221720,20.0
221721,28.0
221722,37.0
221723,10.0
221725,14.0
221726,73.0
221727,59.0
221728,39.0
221730,9.0
221731,31.0
221732,47.0
221733,28.0
221735,22.0
221736,24.0
221739,18.0
221744,35.0
221745,29.0
221746,15.0
221747,21.0
221748,17.0
221749,49.0
221750,67.0
221751,28.0
221752,20.0
221753,31.0
221757,16.0
221758,27.0
221759,21.0
221760,11.0
221761,13.0
221762,30.0
221763,18.0
221764,9.0
221765,12.0
221766,76.0
221767,57.0
221768,39.0
221769,15.0
221771,52.0
221772,40.0
221775,25.0
221777,55.0
221778,44.0
221781,23.0
221782,29.0
221783,40.0
221784,13.0
221785,13.0
221786,12.0
221787,70.0
221788,94.0
221789,56.0
221790,25.0
221791,21.0
221792,44.0
221793,34.0
221794,27.0
221796,11.0
221797,22.0
221798,13.0
221799,157.0
221800,115.0
221801,39.0
221803,66.0
221804,77.0
221805,116.0
221808,24.0
221809,83.0
221810,240.0
221811,82.0
221814,73.0
221815,50.0
221819,51.0
221823,36.0
221824,27.0
221825,9.0
221827,17.0
221828,35.0
221829,32.0
221832,59.0
221833,74.0
221834,44.0
221835,24.0
221836,21.0
221837,38.0
221838,32.0
221842,21.0
221844,18.0
221845,17.0
221847,12.0
221848,31.0
221849,57.0
221850,30.0
221853,86.0
221854,107.0
221855,40.0
221857,27.0
221858,80.0
221859,36.0
221862,30.0
221865,48.0
221866,41.0
221867,15.0
221869,30.0
221870,65.0
221871,50.0
221872,20.0
221873,19.0
221874,19.0
221875,110.0
221876,108.0
221877,52.0
221878,14.0
221880,39.0
221881,33.0
221882,17.0
221883,22.0
221884,32.0
221885,28.0
221887,64.0
221888,44.0
221891,25.0
221892,37.0
221893,48.0
221895,44.0
221896,76.0
221897,38.0
221900,40.0
221904,31.0
221907,104.0
221908,74.0
221909,17.0
221911,49.0
221912,53.0
221913,70.0
221917,51.0
221918,143.0
221919,45.0
221920,60.0
221921,45.0
221922,23.0
221925,43.0
221927,208.0
221928,116.0
221929,69.0
221932,60.0
221933,63.0
221934,134.0
221936,105.0
221937,243.0
221938,98.0
221939,38.0
221940,25.0
221942,80.0
221943,62.0
221944,41.0
221945,25.0
221946,31.0
221947,88.0
221948,6.0
221949,23.0
221950,222.0
221951,152.0
221952,60.0
221953,21.0
221955,75.0
221956,88.0
221957,147.0
221961,105.0
221962,260.0
221963,97.0
221964,16.0
221965,12.0
221967,79.0
221968,66.0
221969,31.0
221970,20.0
221971,48.0
221972,77.0
221974,14.0
221978,18.0
221979,16.0
221980,9.0
221981,10.0
221982,16.0
221983,34.0
221984,27.0
221987,77.0
221988,72.0
221989,28.0
221990,5.0
221991,30.0
221993,40.0
221996,24.0
221998,27.0
221999,28.0
222001,14.0
222002,20.0
222003,19.0
222006,50.0
222007,78.0
222008,17.0
222011,20.0
222012,50.0
222013,30.0
222015,11.0
222016,16.0
222017,9.0
222020,12.0
222022,23.0
222024,18.0
222026,20.0
222030,119.0
222031,81.0
222032,44.0
222033,40.0
222034,51.0
222035,85.0
222039,71.0
222040,155.0
222041,62.0
222042,20.0
222043,9.0
222044,50.0
222045,49.0
222047,21.0
222048,24.0
222049,49.0
222052,70.0
222053,26.0
222056,35.0
222057,39.0
222060,47.0
222061,75.0
222062,55.0
222065,36.0
222066,18.0
222067,10.0
222070,31.0
222073,159.0
222074,85.0
222075,37.0
222077,43.0
222078,57.0
222079,100.0
222082,86.0
222083,170.0
222084,68.0
222085,22.0
222087,42.0
222088,37.0
222089,16.0
222091,25.0
222092,48.0
222094,18.0
222095,20.0
222100,26.0
222101,19.0
222104,11.0
222105,71.0
222106,50.0
222107,34.0
222108,7.0
222110,18.0
222112,33.0
222114,21.0
222117,33.0
222118,34.0
222121,12.0
222122,23.0
222124,65.0
222125,74.0
222126,43.0
222127,21.0
222128,18.0
222129,38.0
222130,44.0
222131,27.0
222133,14.0
222134,25.0
222136,9.0
222137,18.0
222138,16.0
222142,24.0
222143,45.0
222144,27.0
222145,11.0
222146,13.0
222147,12.0
222148,56.0
222149,95.0
222150,25.0
222153,28.0
222154,43.0
222155,18.0
222158,158.0
222159,76.0
222160,50.0
222161,38.0
222162,22.0
222163,68.0
222164,113.0
222165,144.0
222167,10.0
222168,17.0
222169,162.0
222170,290.0
222171,155.0
222172,29.0
222173,17.0
222176,88.0
222177,82.0
222178,28.0
222180,60.0
222181,77.0
222182,5.0
222183,24.0
222184,24.0
222186,60.0
222187,38.0
222188,18.0
222190,48.0
222191,47.0
222192,62.0
222193,19.0
222196,44.0
222197,126.0
222198,46.0
222199,56.0
222200,27.0
222201,15.0
222203,59.0
222204,39.0
222205,90.0
222206,71.0
222207,27.0
222208,45.0
222209,46.0
222210,70.0
222214,68.0
222215,162.0
222216,53.0
222217,71.0
222218,54.0
222222,46.0
222223,5.0
222225,197.0
222226,122.0
222227,96.0
222230,100.0
222231,115.0
222232,144.0
222233,15.0
222236,200.0
222237,325.0
222238,126.0
222239,27.0
222243,93.0
222244,105.0
222245,56.0
222247,51.0
222248,106.0
222249,23.0
222252,72.0
222253,54.0
222254,16.0
222255,26.0
222256,44.0
222257,62.0
222258,14.0
222259,14.0
222260,18.0
222261,124.0
222262,108.0
222263,55.0
222264,38.0
222265,30.0
222267,56.0
222268,84.0
222269,62.0
222271,22.0
222272,36.0
222273,6.0
222275,12.0
222279,33.0
222280,24.0
222281,8.0
222282,12.0
222283,73.0
222284,82.0
222285,32.0
222286,5.0
222287,28.0
222288,70.0
222289,40.0
222292,24.0
222294,53.0
222295,63.0
222297,20.0
222298,38.0
222299,30.0
222301,19.0
222303,42.0
222304,67.0
222305,26.0
222307,23.0
222308,32.0
222309,13.0
222312,47.0
222313,45.0
222314,7.0
222316,28.0
222317,53.0
222318,64.0
222319,17.0
222320,20.0
222321,22.0
222322,78.0
222323,102.0
222324,39.0
222325,19.0
222326,15.0
222327,37.0
222328,35.0
222329,27.0
222331,20.0
222332,25.0
222334,151.0
222335,103.0
222336,31.0
222337,49.0
222338,64.0
222339,107.0
222341,19.0
222342,95.0
222343,105.0
222344,66.0
222345,17.0
222346,10.0
222347,61.0
222348,44.0
222351,31.0
222352,65.0
222358,61.0
222359,45.0
222360,14.0
222361,51.0
222362,42.0
222363,105.0
222367,61.0
222368,153.0
222369,65.0
222370,65.0
222371,37.0
222374,43.0
222375,6.0
222376,32.0
222377,28.0
222378,10.0
222379,42.0
222380,62.0
222381,32.0
222385,91.0
222386,143.0
222387,63.0
222388,75.0
222389,96.0
222390,53.0
222392,60.0
222393,56.0
222396,35.0
222398,12.0
222399,26.0
222400,32.0
222401,4.0
222404,70.0
222405,69.0
222406,51.0
222407,19.0
222408,21.0
222409,38.0
222410,57.0
222411,28.0
222412,10.0
222413,16.0
222414,24.0
222416,12.0
222418,143.0
222419,85.0
222420,46.0
222423,59.0
222424,69.0
222425,110.0
222428,89.0
222429,233.0
222430,113.0
222431,16.0
222432,8.0
222434,69.0
222435,50.0
222436,21.0
222438,42.0
222439,64.0
222441,11.0
222444,14.0
222445,39.0
222446,20.0
222448,19.0
222449,37.0
222450,32.0
222454,86.0
222455,85.0
222456,47.0
222457,25.0
222458,20.0
222459,38.0
222460,50.0
222461,28.0
222464,30.0
222465,14.0
222466,12.0
222467,16.0
222468,17.0
222469,27.0
222470,28.0
222471,31.0
222475,29.0
222476,56.0
222479,17.0
222480,8.0
222482,178.0
222483,88.0
222484,54.0
222487,77.0
222488,95.0
222489,137.0
222492,26.0
222493,119.0
222494,130.0
222495,112.0
222496,21.0
222497,10.0
222498,82.0
222499,56.0
222500,29.0
222502,24.0
222503,41.0
222504,19.0
222507,75.0
222508,80.0
222509,24.0
222510,11.0
222512,27.0
222513,64.0
222514,47.0
222515,15.0
222516,23.0
222517,17.0
222518,89.0
222519,67.0
222520,49.0
222521,23.0
222522,20.0
222523,49.0
222524,53.0
222525,34.0
222526,8.0
222527,16.0
222528,17.0
222530,9.0
222531,15.0
222532,35.0
222533,32.0
222534,25.0
222537,35.0
222538,38.0
222539,10.0
222540,13.0
222542,81.0
222543,45.0
222544,45.0
222545,12.0
222546,11.0
222548,37.0
222549,57.0
222550,35.0
222552,21.0
222553,22.0
222555,5.0
222556,7.0
222557,14.0
222558,264.0
222559,200.0
222560,73.0
222561,27.0
222563,78.0
222564,118.0
222565,227.0
222569,230.0
222570,173.0
222571,168.0
222572,32.0
222573,22.0
222575,116.0
222576,86.0
222577,46.0
222578,16.0
222579,32.0
222580,76.0
222581,7.0
222582,41.0
222584,25.0
222585,104.0
222586,89.0
222588,45.0
222589,55.0
222590,82.0
222593,18.0
222594,64.0
222595,65.0
222596,60.0
222597,12.0
222598,7.0
222599,56.0
222600,26.0
222603,18.0
222604,32.0
222608,182.0
222609,98.0
222610,65.0
222611,24.0
222613,80.0
222614,102.0
222615,148.0
222617,136.0
222618,155.0
222619,130.0
222620,28.0
222621,11.0
222623,90.0
222624,65.0
222626,16.0
222627,28.0
222628,44.0
222630,31.0
222633,38.0
222637,23.0
222638,29.0
222639,38.0
222640,11.0
222641,13.0
222642,14.0
222643,61.0
222644,39.0
222645,42.0
222646,18.0
222647,12.0
222649,42.0
222650,49.0
222651,28.0
222652,13.0
222653,17.0
222654,19.0
222655,35.0
222656,25.0
222658,9.0
222659,26.0
222660,28.0
222661,8.0
222664,95.0
222665,34.0
222666,29.0
222667,13.0
222670,37.0
222671,22.0
222674,14.0
222677,39.0
222678,22.0
222681,23.0
222682,51.0
222683,61.0
222684,8.0
222687,121.0
222688,90.0
222689,79.0
222690,28.0
222691,30.0
222693,47.0
222694,66.0
222695,30.0
222696,12.0
222697,15.0
222698,19.0
222700,18.0
222701,24.0
222702,32.0
222705,17.0
222706,36.0
222707,22.0
222709,13.0
222710,45.0
222711,39.0
222712,14.0
222713,15.0
222714,26.0
222717,12.0
222722,10.0
222723,15.0
222724,29.0
222725,19.0
222726,7.0
222728,34.0
222729,20.0
222730,20.0
222733,14.0
222734,12.0
222737,6.0
222738,121.0
222739,78.0
222740,37.0
222742,41.0
222743,65.0
222744,100.0
222747,82.0
222748,90.0
222749,64.0
222750,10.0
222752,78.0
222753,47.0
222754,13.0
222755,20.0
222756,26.0
222757,38.0
222758,11.0
222760,73.0
222761,70.0
222762,11.0
222764,39.0
222765,41.0
222766,37.0
222770,39.0
222771,75.0
222772,39.0
222773,31.0
222774,45.0
222775,21.0
222776,15.0
222778,26.0
222779,35.0
222780,27.0
222783,22.0
222784,25.0
222788,76.0
222789,53.0
222790,60.0
222791,19.0
222792,19.0
222793,37.0
222794,41.0
222795,25.0
222797,11.0
222798,15.0
222801,55.0
222802,60.0
222803,25.0
222805,28.0
222806,56.0
222807,52.0
222808,14.0
222809,18.0
222810,20.0
222811,115.0
222812,71.0
222813,70.0
222814,25.0
222815,23.0
222817,47.0
222818,52.0
222819,34.0
222820,12.0
222821,13.0
222822,22.0
222823,5.0
222825,16.0
222826,16.0
222830,19.0
222831,24.0
222835,34.0
222836,30.0
222837,15.0
222840,18.0
222841,12.0
222844,13.0
222845,152.0
222846,109.0
222847,73.0
222849,45.0
222850,55.0
222851,104.0
222855,104.0
222856,90.0
222857,88.0
222858,22.0
222859,18.0
222860,78.0
222861,47.0
222862,22.0
222863,8.0
222864,15.0
222865,39.0
222867,18.0
222872,124.0
222873,93.0
222874,31.0
222877,62.0
222878,71.0
222879,125.0
222880,16.0
222883,86.0
222884,135.0
222885,76.0
222888,59.0
222889,32.0
222890,11.0
222892,20.0
222893,31.0
222894,32.0
222896,80.0
222897,64.0
222898,31.0
222900,19.0
222901,44.0
222902,64.0
222903,14.0
222904,15.0
222905,16.0
222906,95.0
222907,55.0
222908,64.0
222909,30.0
222910,26.0
222911,40.0
222912,57.0
222913,30.0
222914,12.0
222915,27.0
222916,25.0
222917,7.0
222918,11.0
222920,18.0
222921,32.0
222922,20.0
222924,12.0
222925,28.0
222926,37.0
222927,13.0
222929,12.0
222930,51.0
222931,39.0
222932,23.0
222933,25.0
222934,35.0
222935,20.0
222937,17.0
222938,16.0
222939,5.0
222947,30.0
222951,85.0
222952,48.0
222953,27.0
222955,28.0
222956,38.0
222957,70.0
222959,63.0
222960,56.0
222961,49.0
222962,15.0
222964,45.0
222965,30.0
222966,15.0
222969,24.0
222971,8.0
222972,58.0
222973,36.0
222974,11.0
222975,26.0
222976,35.0
222977,8.0
222978,66.0
222979,39.0
222980,49.0
222981,22.0
222982,18.0
222983,40.0
222984,40.0
222985,25.0
222986,11.0
222987,14.0
222988,21.0
222991,15.0
222992,35.0
222993,187.0
222994,149.0
222995,95.0
222998,67.0
222999,82.0
223000,129.0
223003,25.0
223004,137.0
223005,131.0
223006,118.0
223007,30.0
223011,68.0
223012,62.0
223013,92.0
223015,19.0
223016,46.0
223018,19.0
223019,22.0
223021,11.0
223023,13.0
223024,28.0
223026,9.0
223028,62.0
223029,63.0
223030,22.0
223031,20.0
223032,68.0
223033,33.0
223039,92.0
223040,80.0
223041,44.0
223043,56.0
223044,60.0
223045,98.0
223049,61.0
223050,93.0
223051,56.0
223054,43.0
223055,40.0
223057,13.0
223059,36.0
223060,9.0
223062,127.0
223063,79.0
223064,35.0
223065,35.0
223066,50.0
223067,87.0
223069,82.0
223070,82.0
223071,77.0
223072,27.0
223073,20.0
223074,69.0
223075,35.0
223076,17.0
223078,15.0
223079,40.0
223080,5.0
223081,19.0
223084,13.0
223089,32.0
223092,10.0
223093,43.0
223094,28.0
223097,11.0
223099,41.0
223100,18.0
223102,19.0
223103,27.0
223104,71.0
223105,44.0
223106,13.0
223107,11.0
223109,117.0
223110,74.0
223111,75.0
223112,27.0
223113,22.0
223116,46.0
223117,40.0
223118,21.0
223120,19.0
223121,21.0
223125,23.0
223127,12.0
223128,19.0
223129,46.0
223130,35.0
223132,22.0
223133,16.0
223134,42.0
223135,47.0
223136,25.0
223138,11.0
223139,30.0
223140,31.0
223141,14.0
223144,181.0
223145,109.0
223146,27.0
223149,62.0
223150,74.0
223151,128.0
223154,21.0
223155,107.0
223156,99.0
223157,94.0
223158,13.0
223159,5.0
223160,65.0
223161,43.0
223162,16.0
223164,31.0
223165,40.0
223167,8.0
223170,126.0
223171,28.0
223172,6.0
223175,13.0
223176,38.0
223177,32.0
223178,9.0
223179,12.0
223180,9.0
223181,68.0
223182,52.0
223183,37.0
223184,10.0
223185,10.0
223187,49.0
223188,30.0
223189,13.0
223190,14.0
223191,19.0
223193,66.0
223194,54.0
223195,16.0
223196,18.0
223197,34.0
223198,45.0
223199,16.0
223200,16.0
223201,20.0
223202,75.0
223203,40.0
223204,44.0
223205,16.0
223206,18.0
223207,41.0
223208,48.0
223209,31.0
223211,16.0
223212,20.0
223214,12.0
223215,37.0
223216,34.0
223218,25.0
223219,62.0
223220,35.0
223223,45.0
223224,45.0
223225,38.0
223228,26.0
223229,24.0
223232,6.0
223233,9.0
223234,10.0
223235,19.0
223236,71.0
223237,54.0
223238,19.0
223239,20.0
223240,34.0
223241,36.0
223242,9.0
223243,8.0
223244,8.0
223245,53.0
223246,44.0
223247,37.0
223249,16.0
223250,34.0
223251,40.0
223252,15.0
223255,11.0
223256,8.0
223258,16.0
223259,69.0
223260,48.0
223261,31.0
223263,26.0
223264,31.0
223265,58.0
223268,22.0
223269,38.0
223270,57.0
223271,38.0
223272,41.0
223273,13.0
223278,69.0
223279,43.0
223280,27.0
223281,44.0
223282,53.0
223285,31.0
223286,64.0
223287,43.0
223290,36.0
223291,14.0
223295,11.0
223296,74.0
223297,43.0
223298,15.0
223300,31.0
223301,45.0
223302,62.0
223303,77.0
223304,49.0
223305,67.0
223308,36.0
223309,52.0
223310,16.0
223312,15.0
223313,20.0
223314,5.0
223315,23.0
223318,21.0
223319,15.0
223320,14.0
223321,24.0
223326,39.0
223327,39.0
223329,18.0
223330,38.0
223331,22.0
223334,34.0
223335,34.0
223336,6.0
223338,18.0
223340,58.0
223341,35.0
223342,28.0
223343,16.0
223344,15.0
223345,28.0
223346,29.0
223347,14.0
223350,11.0
223352,12.0
223354,40.0
223355,37.0
223356,19.0
223357,9.0
223359,21.0
223360,29.0
223361,37.0
223362,9.0
223364,13.0
223365,66.0
223366,41.0
223367,37.0
223369,8.0
223370,31.0
223371,47.0
223372,28.0
223374,17.0
223375,17.0
223378,19.0
223383,35.0
223384,22.0
223385,13.0
223386,20.0
223387,17.0
223388,42.0
223389,39.0
223390,26.0
223391,18.0
223392,24.0
223396,7.0
223397,28.0
223398,16.0
223399,11.0
223400,8.0
223401,30.0
223402,18.0
223403,9.0
223404,12.0
223405,72.0
223406,37.0
223407,33.0
223408,15.0
223411,44.0
223412,36.0
223415,21.0
223417,60.0
223418,48.0
223421,22.0
223422,32.0
223423,38.0
223424,9.0
223425,12.0
223426,12.0
223427,70.0
223428,57.0
223429,48.0
223430,25.0
223431,20.0
223432,51.0
223433,33.0
223434,24.0
223436,8.0
223437,15.0
223438,13.0
223439,157.0
223440,111.0
223441,39.0
223443,62.0
223444,73.0
223445,116.0
223448,25.0
223449,85.0
223450,106.0
223451,72.0
223454,71.0
223455,41.0
223459,38.0
223463,35.0
223464,29.0
223465,9.0
223467,15.0
223468,32.0
223469,29.0
223472,60.0
223473,45.0
223474,40.0
223475,25.0
223476,21.0
223477,39.0
223478,27.0
223482,12.0
223484,20.0
223485,17.0
223487,13.0
223488,30.0
223489,57.0
223490,31.0
223493,76.0
223494,67.0
223495,30.0
223497,26.0
223498,76.0
223499,31.0
223502,15.0
223505,54.0
223506,47.0
223507,19.0
223509,32.0
223510,60.0
223511,50.0
223512,21.0
223513,20.0
223514,22.0
223515,65.0
223516,71.0
223517,46.0
223518,16.0
223520,42.0
223521,26.0
223522,15.0
223523,12.0
223524,18.0
223525,17.0
223527,66.0
223528,47.0
223531,23.0
223532,36.0
223533,51.0
223535,37.0
223536,64.0
223537,40.0
223540,43.0
223543,18.0
223546,101.0
223547,73.0
223548,30.0
223550,44.0
223551,52.0
223552,67.0
223556,56.0
223557,80.0
223558,54.0
223559,60.0
223560,37.0
223561,17.0
223564,31.0
223566,197.0
223567,113.0
223568,63.0
223571,57.0
223572,62.0
223573,130.0
223575,112.0
223576,135.0
223577,90.0
223578,41.0
223579,20.0
223581,80.0
223582,56.0
223583,35.0
223584,16.0
223585,18.0
223586,57.0
223587,6.0
223588,20.0
223591,221.0
223592,148.0
223593,61.0
223594,21.0
223596,70.0
223597,85.0
223598,146.0
223602,110.0
223603,133.0
223604,87.0
223605,16.0
223606,12.0
223608,79.0
223609,53.0
223610,27.0
223611,15.0
223612,30.0
223613,49.0
223615,13.0
223619,19.0
223620,17.0
223621,9.0
223622,12.0
223623,12.0
223624,36.0
223625,27.0
223628,71.0
223629,49.0
223630,26.0
223631,5.0
223632,26.0
223634,32.0
223637,14.0
223639,26.0
223640,26.0
223642,15.0
223643,21.0
223644,20.0
223647,48.0
223648,40.0
223649,16.0
223652,19.0
223653,38.0
223654,30.0
223656,8.0
223657,11.0
223658,9.0
223661,12.0
223663,17.0
223665,16.0
223667,20.0
223671,122.0
223672,81.0
223673,44.0
223674,39.0
223675,50.0
223676,78.0
223680,81.0
223681,76.0
223682,57.0
223683,24.0
223684,8.0
223685,46.0
223686,42.0
223688,13.0
223689,15.0
223690,31.0
223693,76.0
223694,27.0
223697,32.0
223698,38.0
223701,47.0
223702,52.0
223703,42.0
223706,35.0
223707,18.0
223708,10.0
223711,20.0
223714,159.0
223715,86.0
223716,33.0
223718,36.0
223719,59.0
223720,101.0
223723,92.0
223724,90.0
223725,61.0
223726,23.0
223728,42.0
223729,33.0
223730,15.0
223732,16.0
223733,42.0
223735,18.0
223736,19.0
223741,26.0
223742,17.0
223745,10.0
223746,71.0
223747,40.0
223748,24.0
223749,8.0
223751,17.0
223753,30.0
223755,12.0
223758,33.0
223759,34.0
223762,12.0
223763,20.0
223765,66.0
223766,42.0
223767,41.0
223768,23.0
223769,18.0
223770,43.0
223771,36.0
223772,24.0
223774,7.0
223775,14.0
223777,9.0
223778,18.0
223779,16.0
223783,23.0
223784,44.0
223785,26.0
223786,11.0
223787,13.0
223788,11.0
223789,41.0
223790,55.0
223791,25.0
223794,27.0
223795,26.0
223796,15.0
223799,157.0
223800,75.0
223801,50.0
223802,34.0
223803,21.0
223804,65.0
223805,107.0
223806,146.0
223808,9.0
223809,17.0
223810,169.0
223811,173.0
223812,146.0
223813,31.0
223814,17.0
223817,87.0
223818,77.0
223819,26.0
223821,35.0
223822,51.0
223823,5.0
223824,24.0
223825,41.0
223827,63.0
223828,41.0
223829,18.0
223831,47.0
223832,45.0
223833,59.0
223834,19.0
223837,42.0
223838,71.0
223839,50.0
223840,58.0
223841,28.0
223842,13.0
223844,28.0
223845,24.0
223846,86.0
223847,69.0
223848,31.0
223849,47.0
223850,44.0
223851,68.0
223855,48.0
223856,108.0
223857,50.0
223858,74.0
223859,53.0
223863,30.0
223864,4.0
223866,193.0
223867,119.0
223868,89.0
223871,93.0
223872,106.0
223873,146.0
223874,16.0
223877,178.0
223878,155.0
223879,129.0
223880,26.0
223883,89.0
223884,99.0
223885,50.0
223887,38.0
223888,67.0
223889,22.0
223892,82.0
223893,58.0
223894,18.0
223895,25.0
223896,42.0
223897,64.0
223898,14.0
223899,13.0
223900,16.0
223901,130.0
223902,73.0
223903,57.0
223904,36.0
223905,31.0
223907,54.0
223908,86.0
223909,60.0
223911,14.0
223912,27.0
223913,6.0
223915,13.0
223919,31.0
223920,25.0
223921,6.0
223922,11.0
223923,71.0
223924,49.0
223925,27.0
223926,5.0
223927,26.0
223928,70.0
223929,35.0
223932,16.0
223934,38.0
223935,46.0
223937,18.0
223938,37.0
223939,30.0
223941,18.0
223943,40.0
223944,48.0
223945,22.0
223947,21.0
223948,20.0
223949,11.0
223952,53.0
223953,50.0
223954,8.0
223956,28.0
223957,48.0
223958,62.0
223959,16.0
223960,22.0
223961,23.0
223962,76.0
223963,60.0
223964,34.0
223965,20.0
223966,15.0
223967,40.0
223968,30.0
223969,21.0
223971,15.0
223972,16.0
